comment-en,comment-mg,sentiment
Why did I buy this one?,Nahoana aho no nividy an'ity?,0
"For example, 30 guys with RPG's will shoot at you all at once.","Ohatra, lehilahy 30 miaraka amin'ny RPG no hitifitra anao indray mandeha.",0
Spencer gives a remarkably effective performance as the tortured Tony (as does Dellevergin as his younger version) attempting to shake off the waves of abuse and loathing from the only person he so desperately wants to make proud of and is ably supported by a more difficult turn by Draxl (and his younger counterpoint Davidson) as John. The two young brothers are thick and thin covering for each other when things get messy yet eventually a wedge is driven between the two by the conniving Harold who will stop at nothing to see his 'dream' the way it should be.,"Spencer dia manome fampisehoana mahomby amin'ny maha-Tony nampijaliana (toa an'i Dellevergin amin'ny dikan-teny zandriny) manandrana manala ny onjan'ny fanararaotana sy ny fankahalana avy amin'ilay hany olona tena tiany hireharehana ary tohanan'ny fihodinana sarotra kokoa nataon'i Draxl (sy ny zandriny lahy Davidson) ho John. Ireo rahalahy tanora roa dia mifanakaiky sy manify rehefa misavoritaka ny zava-drehetra, saingy amin'ny farany dia misy tsipìka eo anelanelan'izy roa amin'ny Harold mpikomy izay tsy hijanona na inona na inona hahita ny 'nofiny' araka ny tokony ho izy.",1
And what's up with the father calling his daughter 'squirt'?,Ary inona no nanjo an'ilay raim-pianakaviana niantso ny zanany vavy hoe 'squirt'?,0
"Like, love or loathe his fiction, you'll find a wealth of solid advice in this little book.","Tahaka ny, tiavo na mankahala ny tantara noforoniny, dia hahita torohevitra matanjaka be dia be ianao ao amin'ity boky kely ity.",1
But for some reason it sounds like he is playing is guitar upside down.,Saingy noho ny antony iray dia toa mivadika gitara izy.,0
"It has some special effects, but you will not leave the theatre with a good feeling, just a wanting for your money back!","Misy fiantraikany manokana izy io, saingy tsy hiala amin'ny teatra miaraka amin'ny fahatsapana tsara ianao, fa faniriana hamerenana ny volanao!",0
Looks good.,Toa tsara.,1
The way troops react is so realistic it is unparalleled.,Ny fomba fihetsiky ny miaramila dia tena zava-misy ka tsy manam-paharoa.,1
"You can customize hair, snowboard suit, boots, shirts and much more.","Azonao atao ny manamboatra volo, akanjo snowboard, kiraro, lobaka ary maro hafa.",1
"Kudos to the grimy yet clear-eyed cinematography by John Christian Rosenlund, Eve Cauley's earth tone sepias production design and the right-on-the-money period costume design by Tere Duncan giving it a timeless late '50s – early '60s vibe.","Misaotra ny sarimihetsika manjavozavo nefa mazava maso nataon'i John Christian Rosenlund, ny endrika famokarana sepias an'i Eve Cauley ary ny famolavolana akanjo amin'ny vanim-potoana ara-bola nataon'i Tere Duncan izay manome azy io amin'ny faran'ny taona 50 - fiandohan'ny taona 60.",1
"And Brian Leary's voice is the perfect accompaniment to it all, pulling it all together like Rain Parade did in their best moments.","Ary ny feon'i Brian Leary no miaraka tonga lafatra amin'izany rehetra izany, mampiray azy rehetra tahaka ny nataon'i Rain Parade tamin'ny fotoana tsara indrindra.",1
Almost every track is amazing and of the sort which one wishes went on for another five minutes.,Saika ny lalao rehetra dia mahatalanjona ary ny karazana izay tian'ny tsirairay dia nandeha nandritra ny dimy minitra hafa.,1
I give this book 4 out of five stars.,Omeko kintana 4 amin'ny kintana dimy ity boky ity.,1
I don't think the creators could have done a worse job and honestly I hope SouthPeak doesn't get the option to make any more games.,Heveriko fa tsy afaka nanao asa ratsy kokoa ny mpamorona ary manantena aho fa tsy hahazo safidy hanao lalao hafa i SouthPeak.,0
"Though these tests are long, the questions are simplistic and are little like real AP questions.","Na dia lava aza ireo fitsapana ireo, dia tsotra ny fanontaniana ary tsy mitovy amin'ny fanontaniana AP tena izy.",0
Riiight.,Riiight.,0
The wireless sync for email/calendar/contacts/notes with the desktop works perfectly.,Ny fampifanarahana tsy misy tariby ho an'ny mailaka / kalandrie / fifandraisana / naoty miaraka amin'ny birao dia miasa tsara.,1
"I would never say that this is essential prog material, but hey, for a few bucks you could buy this or buy some of todays musical drivel, I'll go for this Thanks.","Tsy hilaza mihitsy aho fa fitaovana ilaina amin'ny prog ity, fa hey, ho an'ny vola vitsivitsy azonao atao ny mividy an'ity na mividy ny sasany amin'ireo drivel mozika androany, handeha aho amin'ity Misaotra.",1
I heard it for the first time when I put the disc in the car player and I was knocked for a loop.,Sambany aho no nandre izany rehefa nametraka ilay kapila tao amin'ny mpilalao fiara aho ary voadona mafy aho.,1
"The marine Brigadier General is the US militaries most honor soldier, having recieved 2 Medals of Honor and 1 Brevet Medal (No longer issued, akin to the Medal of Honor).","Ny Jeneraly Brigadier an-dranomasina no miaramila amerikanina manana voninahitra indrindra, nahazo medaly 2 amin'ny voninahitra ary 1 Medaly Brevet (Tsy navoaka intsony, mitovy amin'ny Medaly of Honor).",1
"SSX 3 gives you a huge amount of freedom, because you can explore the mountain all by yourself and there are no linear routes that you have to take.","Ny SSX 3 dia manome fahalalahana be dia be ho anao, satria afaka mikaroka ny tendrombohitra irery ianao ary tsy misy zotra andalana tsy maintsy aleha.",1
"If you want good rides, go to Universal Studios, do not buy this, it just does not cut it.","Raha mila fiara tsara ianao, mandehana any amin'ny Universal Studios, aza mividy an'ity, fa tsy manapaka azy fotsiny.",0
I don't understand why they seem so determined to diminish the value of vegetarianism - it would have been better to emphasize that this is another good way to reduce the negative impact on the earth.,Tsy azoko hoe nahoana izy ireo no toa tapa-kevitra ny hampihena ny lanjan'ny fihinanana zava-maniry - tsara kokoa ny manantitrantitra fa ity dia fomba tsara iray hafa hampihenana ny fiantraikany ratsy amin'ny tany.,0
"Some may find that concept hard to buy, especially if they don't even own a pair of boots.","Mety ho sarotra amin'ny sasany ny mividy an'io hevitra io, indrindra raha tsy manana kiraro izy ireo.",0
"I think in multiplayer you should be able to fly a pelican to drop of ammo and vehicles to your allies but if the other team shoots it down, it will not spawn until the next match.",Heveriko fa amin'ny Multiplayer dia tokony ho afaka manidina pelican ianao handatsaka ammo sy fiara ho an'ny mpiara-dia aminao fa raha tifitra azy ny ekipa hafa dia tsy hivoaka izany raha tsy amin'ny lalao manaraka.,0
Ishmael presents a remarkably different view of the history of mankind.,Tsy mitovy ny fomba fijerin'i Ismaela momba ny tantaran'ny olombelona.,1
Iconoclastic blend of sci-fi and film noir with dazzling set design.,Fampifangaroana iconoclastic amin'ny sci-fi sy film noir miaraka amin'ny endrika manjelanjelatra.,1
"You cannot belly dance in your ""perky step aerobics instructor"" persona.","Tsy afaka mandihy kibo ianao amin'ny toetranao ""mpampianatra aerobika mihetsiketsika"".",0
Experience the intensity and exhilaration of professional wrestling as you step onto the mat to fight the most brutal band of brawlers around.,Andramo ny hamafin'ny tolona matihanina sy ny fientanam-po rehefa miakatra amin'ny tsihy ianao hiady amin'ny andian-jiolahy mahery setra indrindra manodidina.,1
NG2 doesn't disapoint!,Tsy diso fanantenana ny NG2!,1
"If ya want emmersion, and overall the highest levels of reality you can get, buy the original Falcon4.0 disk and then go download either FreeFalcon4 from www.freefalcon.com/forums OR Openfalcon 4.5 from: www.f4forums.com/forum The best thing about those 2 sims are 1 - they're free 2 - They're not junk like Falcon4.0 allied Force is.","Raha tianao ny emmersion, ary amin'ny ankapobeny ny haavon'ny zava-misy indrindra azonao, vidio ny kapila Falcon4.0 tany am-boalohany ary mandehana misintona na FreeFalcon4 avy amin'ny www.freefalcon.com/forums OR Openfalcon 4.5 avy amin'ny: www.f4forums.com/forum Ny zavatra tsara indrindra amin'ireo sims 2 ireo dia 1 - maimaim-poana izy ireo 2 - tsy misy Failcon Force 4 izy ireo.",0
The 8 man tournament possible warrants this purchase.,Ny fifaninanana 8 lehilahy azo atao dia manome antoka ity fividianana ity.,1
"Personally, I don't think they should make horror films that are rated either PG or PG03. What sort of audience are they trying to appeal to when they green-light a slasher with zero gore?",Amiko manokana dia tsy heveriko fa tokony hanao sarimihetsika mampihoron-koditra izay misy naoty PG na PG03 ry zareo. Karazan'ny mpihaino inona no ezahin'izy ireo hisarika ny sain'izy ireo rehefa mampamirapiratra ny tsipika tsy misy gore?,0
Namely the decision to give Billy a backstory.,Izany hoe ny fanapahan-kevitra hanome tantara ambadika an'i Billy.,0
But it truly is Garner's showcase to depict her girl-next-door sexiness not unlike America's sweetheart Julia Roberts: a gal whose femininity and sexuality are not in disposable even if she is one of the guys.,Fa tena fampirantiana an'i Garner tokoa ny mampiseho ny maha-vehivavy eo anilany fa tsy mitovy amin'i Julia Roberts malalan'i Amerika: tovovavy iray izay tsy azo ampiasaina ny maha-vehivavy sy ny maha-lahy na maha-vavy azy na dia iray amin'ireo lehilahy aza.,1
Shame on the publishers!,Mahamenatra ny mpitory!,0
"That's about all it amounts too, and again on that same review it's more then likely due to buying out any possibility of competition.","Izany ihany koa ny sandan'ny vola rehetra, ary amin'io famerenana io ihany koa dia azo inoana kokoa noho ny fividianana ny mety hisian'ny fifaninanana.",0
"For this presentation of the career-enhancing LP this turned out to be, Warner and Ezrin have done a terrific job with the original elements.",Ho an'ity famelabelarana ny LP manatsara ny asa ity dia hita fa nanao asa tsara i Warner sy Ezrin tamin'ireo singa tany am-boalohany.,1
"and glib, self-deprecating wit that acts as a shield from his inner demons his characters often try to keep at bay.","ary manjavozavo, saina manambany tena izay miasa ho toy ny ampinga amin'ny demonia ao anatiny izay matetika ezahin'ny toetrany tsy ho eo.",1
Smartly shot on location in Manhattan the city acts as a character as it normally does providing just enough backdrop to its proceedings at hand.,Voatifitra tsara amin'ny toerana misy an'i Manhattan ny tanàna dia miasa toy ny toetrany toy ny mahazatra dia manome sehatra ampy ho an'ny fizotrany eo am-pelatanany.,1
"This product works ok, but potential buyers should be aware of these issues: 1. The auto-orientation feature does not seem to work at all, despite me checking that it is enabled and resaving the settings several times.","Ity vokatra ity dia miasa tsara, fa ny mety mpividy dia tokony hahafantatra ireto olana ireto: 1. Toa tsy mandeha mihitsy ny endri-pamokarana auto-orientation, na dia nanamarina aza aho fa azo atao ary mamerina imbetsaka ny fanovana.",0
The music contains full of pretentious French lyrics and the beat is flat.,Ny mozika dia mirakitra tononkira frantsay feno fihatsarambelatsihy ary fisaka ny gadona.,0
That's never a good sign and another is shamefully stealing from a real classic.,Tsy famantarana tsara velively izany ary misy iray hafa mangalatra amin'ny tena mahazatra.,0
Yet the screenplay by Anthony Fingleton - based on his biography with his younger sister Diane – keeps the storyline real in its brutality and shame.,"Na izany aza, ny horonan-tsarimihetsika nataon'i Anthony Fingleton - mifototra amin'ny tantaram-piainany miaraka amin'i Diane zandriny vavy - dia mitazona ny tantara ao anatin'ny habibiana sy ny henatra.",1
"Playing through adventure to unlock stuff gets really tedious, as it's LONG. So does event mode.","Mandreraka tokoa ny filalaovana aventure hanokatra zavatra, satria LONG. Toy izany koa ny fomba hetsika.",0
"anywayz, every one of these songs on the ceedee is gud.","anywayz, Gud ny hira tsirairay ao amin'ny ceedee.",1
"It depends on how you like the game, but it took me a long time before I even got a little bored.","Miankina amin'ny fomba itiavanao ny lalao izany, fa elaela aho vao leo kely.",1
"Still, as good they may be, the cows really look bad in this game.","Na izany aza, na dia tsara aza izy ireo, ny omby dia tena ratsy amin'ity lalao ity.",0
"And I have to call you back on long-distance, and then wait forever to the muzak and then hope that you might authorize a replacement, I asked.","Ary tsy maintsy miantso anao lavitra aho, ary avy eo miandry mandrakizay any amin'ny muzak ary manantena fa mety hanome alalana hisolo anao, hoy aho nanontany.",0
If you stock 3 Fire cards you unleash Firaga. Graphics Graphics are pretty good.,Raha mitahiry karatra Fire 3 ianao dia mamoaka an'i Firaga. Graphics dia tena tsara.,1
"Makes the headset easy to carry along with cellphone, without throwing it in my purse and accidentally having it turn on and call back the last number dialed.","Manamora ny fitondrana ny headset miaraka amin'ny finday, tsy manipy azy ao amin'ny poketrako ary tsy nahy nanokatra azy ary niantso ny laharana farany niantsoana azy.",1
"It works, but it freezes the picture for about 3-4 seconds before starting over which, again, my computer's DVD player does seamlessly.","Mandeha izy io, saingy manamaivana ny sary mandritra ny 3-4 segondra eo ho eo alohan'ny hanombohany izay, indray, ny mpilalao DVD an'ny solosainako dia mandeha tsara.",0
Why it's the finest beer in the world!,Nahoana izy io no labiera tsara indrindra eran-tany!,1
"Sounds like a mix between Urban and Black, with alot of old tired riffs.","Toa fifangaroana eo amin'ny Urban sy Black, miaraka amin'ny riffs efa reraka taloha.",0
